Marital status,Application mode,Application order,Course,Daytime/evening attendance,Previous qualification,Previous qualification (grade),Nationality,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Admission grade,Displaced,Educational special needs,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,International,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations),Unemployment rate,Inflation rate,GDP,Target,Total Curricular Units 1st Semester,Total Curricular Units 2nd Semester,Total Credits Earned,Total Units Enrolled,Weighted Grade 1st Semester,Weighted Grade 2nd Semester,GPA
0,0,0.1053605156578263,5,1,0,0.7037057433971106,0,22,26,5,5,0.5620089655681235,1,0,0,1,0,1,0.018692133012152463,0,0.0,0.1758906664636642,0.1555555555555555,0.1538461538461538,0.5296941080703734,0.0,0.0,0.217391304347826,0.1515151515151515,0.25,0.49783842823917945,0.0,0.372093023255814,0.4888888888888888,0.7661822985468957,2,0.1758906664636642,0.19671029424605416,0.0,0.3433762040512237,0.0,0.0,0.0
0,0,0.1053605156578263,14,1,0,0.4170108109019914,0,12,26,9,3,0.3430791072470494,1,0,0,1,0,0,0.05505977718302734,0,0.0,0.20763936477824443,0.1333333333333333,0.1923076923076923,0.5296941080703734,0.0,0.0,0.2608695652173913,0.2121212121212121,0.0,0.0,0.0,0.9186046511627908,0.7999999999999999,0.0,0,0.20763936477824443,0.23180161405732433,0.0,0.3998753786293776,0.0,0.0,0.0
0,8,0.1053605156578263,9,1,0,0.5473266893088637,0,12,27,5,8,0.5660137800496066,1,0,0,1,0,0,0.018692133012152463,0,0.0,0.20763936477824443,0.2222222222222222,0.0384615384615384,0.4915942618381031,0.0,0.0,0.2608695652173913,0.4242424242424242,0.1,0.4646127806108591,0.0,0.372093023255814,0.4888888888888888,0.7661822985468957,1,0.20763936477824443,0.23180161405732433,0.0,0.3998753786293776,0.0,0.0,0.0
0,7,0.20067069546215116,11,1,0,0.5212635136274892,0,12,0,5,4,0.4311850258396767,1,0,0,1,0,0,0.018692133012152463,0,0.0,0.23841102344499823,0.1777777777777777,0.2692307692307693,0.5328045304847661,0.0,0.0,0.3478260869565217,0.2424242424242424,0.4,0.5763717016638616,0.0,0.9186046511627908,0.7999999999999999,0.0,2,0.23841102344499823,0.2984929885559965,0.0,0.4806077415026626,0.0,0.0,0.0
0,0,0.1053605156578263,7,1,0,0.5473266893088637,0,2,13,3,5,0.5513294602841687,1,0,0,1,0,0,0.05505977718302734,0,0.0,0.1758906664636642,0.1777777777777777,0.1538461538461538,0.507645970848611,0.0800427076735364,0.0,0.217391304347826,0.2424242424242424,0.2,0.5043531092603731,0.15415067982725825,0.372093023255814,0.4888888888888888,0.7661822985468957,2,0.1758906664636642,0.19671029424605416,0.0,0.3433762040512237,0.0,0.0,0.0
0,0,0.1053605156578263,15,1,0,0.5864214528309255,0,12,13,7,7,0.3951416955063291,1,0,0,1,0,0,0.018692133012152463,0,0.0,0.23841102344499823,0.1555555555555555,0.2307692307692307,0.4818380868927384,0.0,0.0,0.3043478260869565,0.2424242424242424,0.3,0.5456944494168147,0.0,1.0,0.2444444444444444,0.4147952443857331,1,0.23841102344499823,0.2657031657330056,0.0,0.45335238563474795,0.0,0.0,0.0
0,0,0.2876820724517809,1,1,0,0.3518528716985554,0,0,0,9,8,0.3377393546050717,0,0,0,1,0,1,0.07275935428242827,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4069767441860464,0.3111111111111111,0.8031704095112285,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,8,0.36772478012531734,12,1,0,0.4170108109019914,0,0,27,4,7,0.3577634270124872,1,0,0,1,0,0,0.05505977718302734,0,0.0,0.23841102344499823,0.3111111111111111,0.2692307692307693,0.4719857904497268,0.0,0.0,0.3478260869565217,0.2727272727272727,0.4,0.47803580094299974,0.0,0.5930232558139535,1.0,0.3117569352708058,1,0.23841102344499823,0.2984929885559965,0.0,0.4806077415026626,0.0,0.0,0.0
0,0,0.36772478012531734,11,1,0,0.6124846285123,0,12,13,1,1,0.4071561389507783,1,0,0,1,0,0,0.018692133012152463,0,0.0,0.26826398659467937,0.2666666666666666,0.2692307692307693,0.5203043677205345,0.0,0.0,0.3478260869565217,0.3636363636363636,0.35,0.5268259651124318,0.0,0.5930232558139535,1.0,0.3117569352708058,2,0.26826398659467937,0.2984929885559965,0.0,0.5041141891780039,0.0,0.0,0.0
0,0,0.36772478012531734,13,1,0,0.3909476352206169,0,0,27,4,7,0.2656526939383767,1,0,0,1,0,1,0.037041271680349014,0,0.0,0.20763936477824443,0.1777777777777777,0.2307692307692307,0.5359053081630142,0.0,0.0,0.2608695652173913,0.2121212121212121,0.3,0.5075946031845442,0.0,0.4069767441860464,0.3111111111111111,0.8031704095112285,2,0.20763936477824443,0.23180161405732433,0.0,0.3998753786293776,0.0,0.0,0.0
0,0,0.1053605156578263,11,1,0,0.4039792230613042,0,12,13,3,7,0.3857971283828687,0,0,0,1,0,0,0.037041271680349014,0,0.0,0.23841102344499823,0.1777777777777777,0.2307692307692307,0.5328045304847661,0.0,0.0,0.3478260869565217,0.2727272727272727,0.35,0.5642134971840521,0.0,0.4069767441860464,0.3111111111111111,0.8031704095112285,2,0.23841102344499823,0.2984929885559965,0.0,0.4806077415026626,0.0,0.0,0.0
0,0,0.1053605156578263,9,1,0,0.7297689190784851,0,12,27,9,9,0.8276616595065001,1,0,1,1,0,1,0.018692133012152463,0,0.0,0.20763936477824443,0.1777777777777777,0.1923076923076923,0.4785647615477693,0.0,0.0,0.2608695652173913,0.3636363636363636,0.2,0.4646127806108591,0.0,0.0,0.7555555555555555,0.5785997357992074,1,0.20763936477824443,0.23180161405732433,0.0,0.3998753786293776,0.0,0.0,0.0
0,7,0.20067069546215116,9,1,0,0.2606317568137446,0,12,27,7,8,0.2856767663457922,1,0,0,1,0,0,0.07275935428242827,0,0.0,0.20763936477824443,0.2,0.2307692307692307,0.4719857904497268,0.0,0.0,0.2608695652173913,0.2727272727272727,0.3,0.5394444290716434,0.0,1.0,0.2444444444444444,0.4147952443857331,2,0.20763936477824443,0.23180161405732433,0.0,0.3998753786293776,0.0,0.0,0.0
0,0,0.1053605156578263,5,1,0,0.560358277149551,0,12,13,3,3,0.4805777377779678,1,0,0,1,0,0,0.018692133012152463,0,0.0,0.1758906664636642,0.2,0.1923076923076923,0.5139951985272697,0.15415067982725825,0.0,0.217391304347826,0.2121212121212121,0.2,0.5299955398737108,0.0,0.2093023255813954,0.0,0.1241743725231175,1,0.1758906664636642,0.19671029424605416,0.0,0.3433762040512237,0.0,0.0,0.0
0,0,0.1053605156578263,8,1,0,0.5212635136274892,0,12,0,9,9,0.3617682414939702,1,0,0,1,0,0,0.05505977718302734,0,0.0,0.1758906664636642,0.1333333333333333,0.1923076923076923,0.4915942618381031,0.0,0.0,0.217391304347826,0.1818181818181818,0.25,0.5075946031845442,0.0,1.0,0.2444444444444444,0.4147952443857331,2,0.1758906664636642,0.19671029424605416,0.0,0.3433762040512237,0.0,0.0,0.0
0,7,0.20067069546215116,11,1,0,0.4170108109019914,0,2,2,1,10,0.3177152821976565,1,0,0,1,1,0,0.037041271680349014,0,0.0,0.23841102344499823,0.2,0.2307692307692307,0.5203043677205345,0.0,0.0,0.3043478260869565,0.2121212121212121,0.3,0.5519056495094553,0.0,1.0,0.2444444444444444,0.4147952443857331,1,0.23841102344499823,0.2657031657330056,0.0,0.45335238563474795,0.0,0.0,0.0
0,14,0.1053605156578263,3,1,13,0.7167373312377978,0,3,4,4,2,0.7342159882718953,0,0,0,1,1,0,0.07275935428242827,0,0.0,0.20763936477824443,0.3333333333333333,0.1923076923076923,0.4883527679139321,0.0,0.0,0.2608695652173913,0.5151515151515151,0.25,0.45100712855508046,0.0,1.0,0.2444444444444444,0.4147952443857331,1,0.20763936477824443,0.23180161405732433,0.0,0.3998753786293776,0.0,0.0,0.0
0,15,0.1053605156578263,4,1,0,0.3909476352206169,0,26,2,15,21,0.4672283561730244,1,0,0,1,1,0,0.05505977718302734,0,0.09531017980432487,0.20763936477824443,0.1555555555555555,0.2307692307692307,0.5171547588176383,0.0,0.0,0.2608695652173913,0.2727272727272727,0.2,0.542574322080571,0.0,0.1511627906976745,0.4888888888888888,1.0,2,0.28575714404219654,0.23180161405732433,0.09531017980432487,0.3998753786293776,0.06553009285986619,0.0,0.5171547588176382
0,0,0.1053605156578263,8,1,0,0.6255162163529873,0,0,0,4,6,0.5847029142965277,0,0,0,0,1,0,0.018692133012152463,0,0.0,0.1758906664636642,0.2,0.1153846153846153,0.46868000231522733,0.0,0.0,0.217391304347826,0.2424242424242424,0.1,0.5456944494168147,0.0,0.1511627906976745,0.4888888888888888,1.0,1,0.1758906664636642,0.19671029424605416,0.0,0.3433762040512237,0.0,0.0,0.0
0,8,0.1053605156578263,2,0,0,0.560358277149551,0,12,0,9,5,0.5273005733952703,1,0,0,1,0,0,0.037041271680349014,0,0.0,0.20763936477824443,0.1333333333333333,0.2307692307692307,0.5139951985272697,0.0,0.0,0.2608695652173913,0.2424242424242424,0.3,0.5733459807473247,0.0,0.5581395348837211,0.2888888888888888,0.7727873183619551,2,0.20763936477824443,0.23180161405732433,0.0,0.3998753786293776,0.0,0.0,0.0
0,0,0.1053605156578263,16,0,0,0.4561055744240532,0,1,26,3,9,0.4859174904199452,0,0,0,1,1,0,0.2782033284972371,0,0.0,0.1758906664636642,0.1333333333333333,0.1923076923076923,0.5044561754805108,0.0,0.0,0.217391304347826,0.2727272727272727,0.25,0.542574322080571,0.0,0.7325581395348838,0.1111111111111111,0.6406869220607662,2,0.1758906664636642,0.19671029424605416,0.0,0.3433762040512237,0.0,0.0,0.0
0,11,0.1053605156578263,0,1,0,0.4561055744240532,0,22,26,9,6,0.1001203620370767,0,0,1,0,1,0,0.32016752759626926,0,0.0,0.23841102344499823,0.1555555555555555,0.0,0.0,0.0,0.0,0.3043478260869565,0.2121212121212121,0.05,0.4302451371066513,0.0,0.1511627906976745,0.4888888888888888,1.0,0,0.23841102344499823,0.2657031657330056,0.0,0.45335238563474795,0.0,0.0,0.0
0,11,0.1053605156578263,6,1,7,0.4965034967301835,0,18,26,0,0,0.4512090982470922,1,0,0,1,1,0,0.39915593891489964,0,0.0,0.1758906664636642,0.0,0.0,0.0,0.0,0.0,0.217391304347826,0.0,0.0,0.0,0.0,0.0,0.7555555555555555,0.5785997357992074,0,0.1758906664636642,0.19671029424605416,0.0,0.3433762040512237,0.0,0.0,0.0
0,13,0.1053605156578263,8,1,0,0.5864214528309255,0,21,26,6,6,0.3724477467779252,0,0,0,1,0,0,0.5405675929647282,0,0.0,0.1758906664636642,0.2222222222222222,0.0384615384615384,0.42467967305278986,0.0,0.0,0.217391304347826,0.2424242424242424,0.1,0.49783842823917945,0.15415067982725825,1.0,0.2444444444444444,0.4147952443857331,0,0.1758906664636642,0.19671029424605416,0.0,0.3433762040512237,0.0,0.0,0.0
3,11,0.1053605156578263,16,0,0,0.3257896960171809,0,12,13,9,3,0.2523033123334333,1,0,0,1,0,0,0.3471961999841886,0,0.0,0.1758906664636642,0.1777777777777777,0.1923076923076923,0.4586965583310441,0.0,0.0,0.217391304347826,0.1515151515151515,0.25,0.48468034366166834,0.0,0.0,0.7555555555555555,0.5785997357992074,2,0.1758906664636642,0.19671029424605416,0.0,0.3433762040512237,0.0,0.0,0.0
0,14,0.1053605156578263,7,1,13,0.3257896960171809,2,3,3,3,6,0.3337345401235887,0,0,1,0,0,0,0.05505977718302734,1,0.09531017980432487,0.20763936477824443,0.2888888888888889,0.1153846153846153,0.4818380868927384,0.0,0.051293294387550516,0.2608695652173913,0.3333333333333333,0.15,0.49783842823917945,0.0,0.5581395348837211,0.2888888888888888,0.7727873183619551,0,0.28575714404219654,0.27269620122397625,0.14204765765601465,0.3998753786293776,0.06006424074265007,0.03339208405831024,0.4873844128132946
0,0,0.44183275227903923,14,1,0,0.4039792230613042,0,2,2,2,2,0.3484188598890265,0,0,1,1,0,0,0.018692133012152463,0,0.0,0.20763936477824443,0.1333333333333333,0.1538461538461538,0.5171547588176383,0.0,0.0,0.217391304347826,0.1515151515151515,0.0,0.0,0.0,0.5930232558139535,1.0,0.3117569352708058,0,0.20763936477824443,0.19671029424605416,0.0,0.3702941546118035,0.0,0.0,0.0
0,0,0.20067069546215116,8,1,0,0.4952003379461149,0,2,13,2,7,0.3390742927655663,1,0,0,1,0,0,0.09015109699429746,0,0.0,0.1758906664636642,0.1111111111111111,0.1923076923076923,0.5783359152927193,0.0,0.0,0.217391304347826,0.1515151515151515,0.25,0.614894983660197,0.0,0.1511627906976745,0.4888888888888888,1.0,2,0.1758906664636642,0.19671029424605416,0.0,0.3433762040512237,0.0,0.0,0.0
0,0,0.5108256237659907,11,1,0,0.1042527027254978,0,0,2,2,2,0.0747565369876839,1,1,0,1,0,0,0.09015109699429746,0,0.0,0.23841102344499823,0.2,0.1923076923076923,0.5512665933245015,0.0,0.0,0.3478260869565217,0.2727272727272727,0.35,0.5703110770521707,0.0,0.4069767441860464,0.3111111111111111,0.8031704095112285,2,0.23841102344499823,0.2984929885559965,0.0,0.4806077415026626,0.0,0.0,0.0
0,7,0.1053605156578263,14,1,0,0.3257896960171809,0,0,27,5,5,0.3524236743705098,0,0,0,0,0,0,0.05505977718302734,0,0.0,0.20763936477824443,0.1555555555555555,0.1538461538461538,0.5234440877252022,0.0,0.0,0.2608695652173913,0.2121212121212121,0.25,0.5549968420791281,0.0,0.5581395348837211,0.2888888888888888,0.7727873183619551,0,0.20763936477824443,0.23180161405732433,0.0,0.3998753786293776,0.0,0.0,0.0
0,11,0.1053605156578263,16,0,0,0.4965034967301835,0,21,26,9,9,0.1962359095926702,0,0,0,1,0,0,0.20409535634351522,0,0.0,0.1758906664636642,0.0,0.0,0.0,0.0,0.0,0.217391304347826,0.0,0.0,0.0,0.0,1.0,0.2444444444444444,0.4147952443857331,0,0.1758906664636642,0.19671029424605416,0.0,0.3433762040512237,0.0,0.0,0.0
0,7,0.1053605156578263,16,0,0,0.7688636826005466,0,22,27,4,5,0.5219608207532929,0,0,0,1,0,0,0.12405264866997885,0,0.0,0.1758906664636642,0.2,0.0769230769230769,0.47528068634657933,0.0,0.0,0.217391304347826,0.3333333333333333,0.15,0.5703110770521707,0.0800427076735364,0.0,0.7555555555555555,0.5785997357992074,1,0.1758906664636642,0.19671029424605416,0.0,0.3433762040512237,0.0,0.0,0.0
0,7,0.20067069546215116,9,1,0,0.4561055744240532,0,12,13,9,9,0.4351898403211598,1,0,0,1,0,0,0.018692133012152463,0,0.0,0.20763936477824443,0.1333333333333333,0.2307692307692307,0.4818380868927384,0.0,0.0,0.2608695652173913,0.2424242424242424,0.25,0.5363047090669756,0.0,0.4069767441860464,0.3111111111111111,0.8031704095112285,2,0.20763936477824443,0.23180161405732433,0.0,0.3998753786293776,0.0,0.0,0.0
0,7,0.5108256237659907,11,1,0,0.4821687501054277,0,21,13,7,7,0.4992668720248889,1,0,0,1,0,1,0.09015109699429746,0,0.0,0.23841102344499823,0.1777777777777777,0.2307692307692307,0.538996500732687,0.0,0.0,0.3478260869565217,0.2727272727272727,0.35,0.5549968420791281,0.0,0.4069767441860464,0.3111111111111111,0.8031704095112285,2,0.23841102344499823,0.2984929885559965,0.0,0.4806077415026626,0.0,0.0,0.0
0,14,0.1053605156578263,2,0,13,0.4561055744240532,0,0,13,9,9,0.5126162536298324,0,0,0,1,0,1,0.07275935428242827,0,0.1397619423751587,0.20763936477824443,0.1333333333333333,0.2307692307692307,0.47528068634657933,0.0,0.1000834585569825,0.2608695652173913,0.2121212121212121,0.3,0.5394444290716434,0.0,0.5581395348837211,0.2888888888888888,0.7727873183619551,2,0.32264075747275117,0.3119839182970119,0.22734523816790972,0.3998753786293776,0.08734201015514792,0.07257069283483536,0.5022405695028394
0,0,0.1053605156578263,9,1,0,0.5733898649902383,0,21,27,9,9,0.4151657679137444,0,0,0,1,0,1,0.037041271680349014,0,0.0,0.20763936477824443,0.1555555555555555,0.1923076923076923,0.50125617274984,0.0,0.0,0.2608695652173913,0.2121212121212121,0.3,0.5236463121950521,0.0,0.5930232558139535,1.0,0.3117569352708058,2,0.20763936477824443,0.23180161405732433,0.0,0.3998753786293776,0.0,0.0,0.0
0,11,0.1053605156578263,10,1,0,0.4561055744240532,0,12,27,9,7,0.2469635596914556,0,0,0,1,0,1,0.12405264866997885,0,0.0,0.20763936477824443,0.1333333333333333,0.2307692307692307,0.5451503663070653,0.0,0.0,0.2608695652173913,0.1818181818181818,0.3,0.5672669346709425,0.0,0.5581395348837211,0.2888888888888888,0.7727873183619551,2,0.20763936477824443,0.23180161405732433,0.0,0.3998753786293776,0.0,0.0,0.0
0,0,0.1053605156578263,11,1,0,0.5733898649902383,0,21,27,6,6,0.3510887362100154,1,0,0,1,0,1,0.037041271680349014,0,0.0,0.26826398659467937,0.2222222222222222,0.2307692307692307,0.4851007325275548,0.0,0.0,0.3478260869565217,0.303030303030303,0.3,0.49128102769302046,0.0,0.2093023255813954,0.0,0.1241743725231175,1,0.26826398659467937,0.2984929885559965,0.0,0.5041141891780039,0.0,0.0,0.0
0,0,0.1053605156578263,14,1,0,0.4170108109019914,0,0,13,7,7,0.3577634270124872,1,0,0,1,0,1,0.05505977718302734,0,0.0,0.20763936477824443,0.2444444444444444,0.1538461538461538,0.5543107357057295,0.0,0.0,0.2608695652173913,0.3636363636363636,0.15,0.4646127806108591,0.0,0.2093023255813954,0.0,0.1241743725231175,1,0.20763936477824443,0.23180161405732433,0.0,0.3998753786293776,0.0,0.0,0.0
0,0,0.2876820724517809,7,1,0,0.9382743245294808,0,21,26,11,11,0.8583652371978703,0,0,0,1,0,0,0.037041271680349014,0,0.0,0.1758906664636642,0.1555555555555555,0.1923076923076923,0.5753641449035619,0.0,0.0,0.217391304347826,0.1515151515151515,0.25,0.614894983660197,0.0,0.0,0.7555555555555555,0.5785997357992074,2,0.1758906664636642,0.19671029424605416,0.0,0.3433762040512237,0.0,0.0,0.0
0,11,0.1053605156578263,16,0,0,0.4561055744240532,0,22,27,9,9,0.3337345401235887,0,0,0,1,0,0,0.1728428128394108,0,0.0,0.1758906664636642,0.2666666666666666,0.1923076923076923,0.44522834128017746,0.0,0.0,0.217391304347826,0.303030303030303,0.25,0.4646127806108591,0.0,0.2093023255813954,0.0,0.1241743725231175,0,0.1758906664636642,0.19671029424605416,0.0,0.3433762040512237,0.0,0.0,0.0
0,0,0.1053605156578263,11,1,0,0.4561055744240532,0,0,13,5,5,0.455213912728575,1,0,0,1,0,0,0.018692133012152463,0,0.0,0.23841102344499823,0.2,0.2692307692307693,0.5234440877252022,0.0,0.0,0.3478260869565217,0.303030303030303,0.4,0.5488048718312071,0.0,0.9186046511627908,0.7999999999999999,0.0,2,0.23841102344499823,0.2984929885559965,0.0,0.4806077415026626,0.0,0.0,0.0
1,3,0.1053605156578263,10,1,2,0.4561055744240532,0,0,2,4,3,0.4672283561730244,0,0,0,1,0,0,0.3471961999841886,0,0.0,0.20763936477824443,0.2222222222222222,0.0,0.0,0.0,0.0,0.2608695652173913,0.1818181818181818,0.0,0.0,0.0,0.5581395348837211,0.2888888888888888,0.7727873183619551,0,0.20763936477824443,0.23180161405732433,0.0,0.3998753786293776,0.0,0.0,0.0
0,11,0.1053605156578263,7,1,14,0.4430739865833659,0,2,2,2,2,0.8049677107780964,1,0,0,1,0,0,0.1728428128394108,0,0.0,0.20763936477824443,0.2,0.1923076923076923,0.5234440877252022,0.0,0.23361485118150516,0.4782608695652174,0.3939393939393939,0.5,0.5268259651124318,0.0,0.5581395348837211,0.2888888888888888,0.7727873183619551,0,0.20763936477824443,0.5547001627660957,0.23361485118150516,0.535926016813018,0.0,0.16764160956827365,0.5268259651124318
0,7,0.1053605156578263,11,1,0,0.5994530406716128,0,22,27,7,10,0.5980522959014711,1,0,0,1,0,0,0.018692133012152463,0,0.0,0.26826398659467937,0.1777777777777777,0.3076923076923077,0.5812988804233765,0.0,0.0,0.3478260869565217,0.2424242424242424,0.4,0.5883838581118651,0.0,0.2093023255813954,0.0,0.1241743725231175,2,0.26826398659467937,0.2984929885559965,0.0,0.5041141891780039,0.0,0.0,0.0
0,0,0.2876820724517809,1,1,0,0.3909476352206169,0,22,26,4,9,0.2696575084198598,1,0,0,1,0,0,0.018692133012152463,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7555555555555555,0.5785997357992074,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
