Marital status,Application mode,Application order,Course,Daytime/evening attendance,Previous qualification,Previous qualification (grade),Nationality,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Admission grade,Displaced,Educational special needs,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,International,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations),Unemployment rate,Inflation rate,GDP,Target,Total Curricular Units 1st Semester,Total Curricular Units 2nd Semester,Total Credits Earned,Total Units Enrolled,Weighted Grade 1st Semester,Weighted Grade 2nd Semester,GPA
0,0,0.3333333333333333,1,1,0,0.34983922839863335,0,0,0,9,8,0.3354364544704187,0,0,0,1,0,1,0.07547169811320753,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40697674418604646,0.3111111111111111,0.8031704095112285,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,8,0.4444444444444444,12,1,0,0.41462427069467656,0,0,27,4,7,0.3553239912967281,1,0,0,1,0,0,0.05660377358490565,0,0.0,0.2692307692307693,0.3111111111111111,0.2692307692307693,0.6031746031746033,0.0,0.0,0.34782608695652173,0.2727272727272727,0.4,0.6129032258064515,0.0,0.5930232558139535,1.0,0.3117569352708058,1,0.2692307692307693,0.34782608695652173,0.0,0.617056856187291,0.0,0.0,0.0
0,0,0.4444444444444444,11,1,0,0.6089793975828062,0,12,13,1,1,0.40437991546829144,1,0,0,1,0,0,0.018867924528301883,0,0.0,0.3076923076923077,0.26666666666666666,0.2692307692307693,0.6825396825396826,0.0,0.0,0.34782608695652173,0.36363636363636365,0.35000000000000003,0.6935483870967741,0.0,0.5930232558139535,1.0,0.3117569352708058,2,0.3076923076923077,0.34782608695652173,0.0,0.6555183946488294,0.0,0.0,0.0
0,0,0.4444444444444444,13,1,0,0.38871025377625923,0,0,27,4,7,0.26384132189570497,1,0,0,1,0,1,0.037735849056603765,0,0.0,0.23076923076923078,0.17777777777777778,0.23076923076923078,0.7089947089947091,0.0,0.0,0.2608695652173913,0.21212121212121213,0.30000000000000004,0.6612903225806451,0.0,0.40697674418604646,0.3111111111111111,0.8031704095112285,2,0.23076923076923078,0.2608695652173913,0.0,0.4916387959866221,0.0,0.0,0.0
0,0,0.1111111111111111,11,1,0,0.4016672622354678,0,12,13,3,7,0.38316654285356155,0,0,0,1,0,0,0.037735849056603765,0,0.0,0.2692307692307693,0.17777777777777778,0.23076923076923078,0.7037037037037038,0.0,0.0,0.34782608695652173,0.2727272727272727,0.35000000000000003,0.7580645161290321,0.0,0.40697674418604646,0.3111111111111111,0.8031704095112285,2,0.2692307692307693,0.34782608695652173,0.0,0.617056856187291,0.0,0.0,0.0
0,0,0.1111111111111111,9,1,0,0.7255924737156838,0,12,27,9,9,0.8220181888207889,1,0,1,1,0,1,0.018867924528301883,0,0.0,0.23076923076923078,0.17777777777777778,0.19230769230769232,0.6137566137566138,0.0,0.0,0.2608695652173913,0.36363636363636365,0.2,0.5913978494623655,0.0,0.0,0.7555555555555555,0.5785997357992074,1,0.23076923076923078,0.2608695652173913,0.0,0.4916387959866221,0.0,0.0,0.0
0,7,0.2222222222222222,9,1,0,0.2591401691841728,0,12,27,7,8,0.28372885872201437,1,0,0,1,0,0,0.07547169811320753,0,0.0,0.23076923076923078,0.2,0.23076923076923078,0.6031746031746033,0.0,0.0,0.2608695652173913,0.2727272727272727,0.30000000000000004,0.7150537634408601,0.0,0.9999999999999999,0.24444444444444446,0.4147952443857331,2,0.23076923076923078,0.2608695652173913,0.0,0.4916387959866221,0.0,0.0,0.0
0,0,0.1111111111111111,5,1,0,0.5571513637459715,0,12,13,3,3,0.4773008838314259,1,0,0,1,0,0,0.018867924528301883,0,0.0,0.19230769230769232,0.2,0.19230769230769232,0.671957671957672,0.16666666666666666,0.0,0.21739130434782608,0.21212121212121213,0.2,0.6989247311827956,0.0,0.2093023255813954,0.0,0.12417437252311753,1,0.19230769230769232,0.21739130434782608,0.0,0.4096989966555184,0.0,0.0,0.0
0,0,0.1111111111111111,8,1,0,0.5182803383683456,0,12,0,9,9,0.35930149866199,1,0,0,1,0,0,0.05660377358490565,0,0.0,0.19230769230769232,0.13333333333333333,0.19230769230769232,0.634920634920635,0.0,0.0,0.21739130434782608,0.18181818181818182,0.25,0.6612903225806451,0.0,0.9999999999999999,0.24444444444444446,0.4147952443857331,2,0.19230769230769232,0.21739130434782608,0.0,0.4096989966555184,0.0,0.0,0.0
0,7,0.2222222222222222,11,1,0,0.41462427069467656,0,2,2,1,10,0.3155489176441093,1,0,0,1,1,0,0.037735849056603765,0,0.0,0.2692307692307693,0.2,0.23076923076923078,0.6825396825396826,0.0,0.0,0.30434782608695654,0.21212121212121213,0.30000000000000004,0.7365591397849461,0.0,0.9999999999999999,0.24444444444444446,0.4147952443857331,1,0.2692307692307693,0.30434782608695654,0.0,0.5735785953177258,0.0,0.0,0.0
0,14,0.1111111111111111,3,1,13,0.7126354652564753,0,3,4,4,2,0.7292096836313451,0,0,0,1,1,0,0.07547169811320753,0,0.0,0.23076923076923078,0.33333333333333337,0.19230769230769232,0.6296296296296297,0.0,0.0,0.2608695652173913,0.5151515151515151,0.25,0.5698924731182795,0.0,0.9999999999999999,0.24444444444444446,0.4147952443857331,1,0.23076923076923078,0.2608695652173913,0.0,0.4916387959866221,0.0,0.0,0.0
0,15,0.1111111111111111,4,1,0,0.38871025377625923,0,26,2,15,21,0.4640425259472196,1,0,0,1,1,0,0.05660377358490565,0,0.1,0.23076923076923078,0.15555555555555556,0.23076923076923078,0.6772486772486773,0.0,0.0,0.2608695652173913,0.2727272727272727,0.2,0.7204301075268816,0.0,0.15116279069767458,0.4888888888888888,1.0,2,0.3307692307692308,0.2608695652173913,0.1,0.4916387959866221,0.06772486772486773,0.0,0.6772486772486772
0,0,0.1111111111111111,8,1,0,0.6219364060420147,0,0,0,4,6,0.580716075328235,0,0,0,0,1,0,0.018867924528301883,0,0.0,0.19230769230769232,0.2,0.11538461538461539,0.597883597883598,0.0,0.0,0.21739130434782608,0.24242424242424243,0.1,0.7258064516129031,0.0,0.15116279069767458,0.4888888888888888,1.0,1,0.19230769230769232,0.21739130434782608,0.0,0.4096989966555184,0.0,0.0,0.0
0,8,0.1111111111111111,2,0,0,0.5571513637459715,0,12,0,9,5,0.5237051364261478,1,0,0,1,0,0,0.037735849056603765,0,0.0,0.23076923076923078,0.13333333333333333,0.23076923076923078,0.671957671957672,0.0,0.0,0.2608695652173913,0.24242424242424243,0.30000000000000004,0.7741935483870968,0.0,0.5581395348837211,0.28888888888888886,0.7727873183619551,2,0.23076923076923078,0.2608695652173913,0.0,0.4916387959866221,0.0,0.0,0.0
0,0,0.1111111111111111,16,0,0,0.45349529607230243,0,1,26,3,9,0.4826042269851085,0,0,0,1,1,0,0.32075471698113206,0,0.0,0.19230769230769232,0.13333333333333333,0.19230769230769232,0.6560846560846562,0.0,0.0,0.21739130434782608,0.2727272727272727,0.25,0.7204301075268816,0.0,0.7325581395348838,0.11111111111111112,0.6406869220607662,2,0.19230769230769232,0.21739130434782608,0.0,0.4096989966555184,0.0,0.0,0.0
0,11,0.1111111111111111,0,1,0,0.45349529607230243,0,22,26,9,6,0.09943768413154719,0,0,1,0,1,0,0.3773584905660377,0,0.0,0.2692307692307693,0.15555555555555556,0.0,0.0,0.0,0.0,0.30434782608695654,0.21212121212121213,0.05,0.5376344086021505,0.0,0.15116279069767458,0.4888888888888888,1.0,0,0.2692307692307693,0.30434782608695654,0.0,0.5735785953177258,0.0,0.0,0.0
0,11,0.1111111111111111,6,1,7,0.4936620222958492,0,18,26,0,0,0.44813249648617237,1,0,0,1,1,0,0.490566037735849,0,0.0,0.19230769230769232,0.0,0.0,0.0,0.0,0.0,0.21739130434782608,0.0,0.0,0.0,0.0,0.0,0.7555555555555555,0.5785997357992074,0,0.19230769230769232,0.21739130434782608,0.0,0.4096989966555184,0.0,0.0,0.0
0,13,0.1111111111111111,8,1,0,0.5830653806643888,0,21,26,6,6,0.36990818496935507,0,0,0,1,0,0,0.7169811320754718,0,0.0,0.19230769230769232,0.22222222222222224,0.038461538461538464,0.5291005291005292,0.0,0.0,0.21739130434782608,0.24242424242424243,0.1,0.6451612903225805,0.16666666666666666,0.9999999999999999,0.24444444444444446,0.4147952443857331,0,0.19230769230769232,0.21739130434782608,0.0,0.4096989966555184,0.0,0.0,0.0
3,11,0.1111111111111111,16,0,0,0.323925211480216,0,12,13,9,3,0.2505829640114987,1,0,0,1,0,0,0.4150943396226415,0,0.0,0.19230769230769232,0.17777777777777778,0.19230769230769232,0.5820105820105821,0.0,0.0,0.21739130434782608,0.15151515151515152,0.25,0.6236559139784945,0.0,0.0,0.7555555555555555,0.5785997357992074,2,0.19230769230769232,0.21739130434782608,0.0,0.4096989966555184,0.0,0.0,0.0
0,14,0.1111111111111111,7,1,13,0.323925211480216,2,3,3,3,6,0.331458947105157,0,0,1,0,0,0,0.05660377358490565,1,0.1,0.23076923076923078,0.2888888888888889,0.11538461538461539,0.6190476190476191,0.0,0.05263157894736842,0.2608695652173913,0.33333333333333337,0.15000000000000002,0.6451612903225805,0.0,0.5581395348837211,0.28888888888888886,0.7727873183619551,0,0.3307692307692308,0.3135011441647597,0.15263157894736842,0.4916387959866221,0.06190476190476191,0.033955857385398976,0.6280523332803644
0,0,0.5555555555555556,14,1,0,0.4016672622354678,0,2,2,2,2,0.34604314077778375,0,0,1,1,0,0,0.018867924528301883,0,0.0,0.23076923076923078,0.13333333333333333,0.15384615384615385,0.6772486772486773,0.0,0.0,0.21739130434782608,0.15151515151515152,0.0,0.0,0.0,0.5930232558139535,1.0,0.3117569352708058,0,0.23076923076923078,0.21739130434782608,0.0,0.4481605351170569,0.0,0.0,0.0
0,0,0.2222222222222222,8,1,0,0.4923663214499283,0,2,13,2,7,0.3367622902588394,1,0,0,1,0,0,0.09433962264150941,0,0.0,0.19230769230769232,0.11111111111111112,0.19230769230769232,0.7830687830687831,0.0,0.0,0.21739130434782608,0.15151515151515152,0.25,0.8494623655913978,0.0,0.15116279069767458,0.4888888888888888,1.0,2,0.19230769230769232,0.21739130434782608,0.0,0.4096989966555184,0.0,0.0,0.0
0,0,0.6666666666666666,11,1,0,0.10365606767366908,0,0,2,2,2,0.07424680415155516,1,1,0,1,0,0,0.09433962264150941,0,0.0,0.2692307692307693,0.2,0.19230769230769232,0.7354497354497356,0.0,0.0,0.34782608695652173,0.2727272727272727,0.35000000000000003,0.7688172043010753,0.0,0.40697674418604646,0.3111111111111111,0.8031704095112285,2,0.2692307692307693,0.34782608695652173,0.0,0.617056856187291,0.0,0.0,0.0
0,7,0.1111111111111111,14,1,0,0.323925211480216,0,0,27,5,5,0.3500206481430457,0,0,0,0,0,0,0.05660377358490565,0,0.0,0.23076923076923078,0.15555555555555556,0.15384615384615385,0.6878306878306879,0.0,0.0,0.2608695652173913,0.21212121212121213,0.25,0.7419354838709677,0.0,0.5581395348837211,0.28888888888888886,0.7727873183619551,0,0.23076923076923078,0.2608695652173913,0.0,0.4916387959866221,0.0,0.0,0.0
0,11,0.1111111111111111,16,0,0,0.4936620222958492,0,21,26,9,9,0.19489786089783223,0,0,0,1,0,0,0.22641509433962265,0,0.0,0.19230769230769232,0.0,0.0,0.0,0.0,0.0,0.21739130434782608,0.0,0.0,0.0,0.0,0.9999999999999999,0.24444444444444446,0.4147952443857331,0,0.19230769230769232,0.21739130434782608,0.0,0.4096989966555184,0.0,0.0,0.0
0,7,0.1111111111111111,16,0,0,0.7644634990933097,0,22,27,4,5,0.5184017932724654,0,0,0,1,0,0,0.13207547169811323,0,0.0,0.19230769230769232,0.2,0.07692307692307693,0.6084656084656085,0.0,0.0,0.21739130434782608,0.33333333333333337,0.15000000000000002,0.7688172043010753,0.08333333333333333,0.0,0.7555555555555555,0.5785997357992074,1,0.19230769230769232,0.21739130434782608,0.0,0.4096989966555184,0.0,0.0,0.0
0,7,0.2222222222222222,9,1,0,0.45349529607230243,0,12,13,9,9,0.43222246702512446,1,0,0,1,0,0,0.018867924528301883,0,0.0,0.23076923076923078,0.13333333333333333,0.23076923076923078,0.6190476190476191,0.0,0.0,0.2608695652173913,0.24242424242424243,0.25,0.7096774193548386,0.0,0.40697674418604646,0.3111111111111111,0.8031704095112285,2,0.23076923076923078,0.2608695652173913,0.0,0.4916387959866221,0.0,0.0,0.0
0,7,0.6666666666666666,11,1,0,0.47940931299071976,0,21,13,7,7,0.4958625848693148,1,0,0,1,0,1,0.09433962264150941,0,0.0,0.2692307692307693,0.17777777777777778,0.23076923076923078,0.7142857142857143,0.0,0.0,0.34782608695652173,0.2727272727272727,0.35000000000000003,0.7419354838709677,0.0,0.40697674418604646,0.3111111111111111,0.8031704095112285,2,0.2692307692307693,0.34782608695652173,0.0,0.617056856187291,0.0,0.0,0.0
0,14,0.1111111111111111,2,0,13,0.45349529607230243,0,0,13,9,9,0.509120942753521,0,0,0,1,0,1,0.07547169811320753,0,0.15000000000000002,0.23076923076923078,0.13333333333333333,0.23076923076923078,0.6084656084656085,0.0,0.10526315789473684,0.2608695652173913,0.21212121212121213,0.30000000000000004,0.7150537634408601,0.0,0.5581395348837211,0.28888888888888886,0.7727873183619551,2,0.3807692307692308,0.36613272311212813,0.25526315789473686,0.4916387959866221,0.09126984126984129,0.07526881720430106,0.6524194868059184
0,0,0.1111111111111111,9,1,0,0.5701083722051801,0,21,27,9,9,0.41233493019881506,0,0,0,1,0,1,0.037735849056603765,0,0.0,0.23076923076923078,0.15555555555555556,0.19230769230769232,0.6507936507936509,0.0,0.0,0.2608695652173913,0.21212121212121213,0.30000000000000004,0.6881720430107526,0.0,0.5930232558139535,1.0,0.3117569352708058,2,0.23076923076923078,0.2608695652173913,0.0,0.4916387959866221,0.0,0.0,0.0
0,11,0.1111111111111111,10,1,0,0.45349529607230243,0,12,27,9,7,0.24527962085781607,0,0,0,1,0,1,0.13207547169811323,0,0.0,0.23076923076923078,0.13333333333333333,0.23076923076923078,0.7248677248677249,0.0,0.0,0.2608695652173913,0.18181818181818182,0.30000000000000004,0.7634408602150536,0.0,0.5581395348837211,0.28888888888888886,0.7727873183619551,2,0.23076923076923078,0.2608695652173913,0.0,0.4916387959866221,0.0,0.0,0.0
0,0,0.1111111111111111,11,1,0,0.5701083722051801,0,21,27,6,6,0.34869481235462496,1,0,0,1,0,1,0.037735849056603765,0,0.0,0.3076923076923077,0.22222222222222224,0.23076923076923078,0.6243386243386244,0.0,0.0,0.34782608695652173,0.30303030303030304,0.30000000000000004,0.6344086021505376,0.0,0.2093023255813954,0.0,0.12417437252311753,1,0.3076923076923077,0.34782608695652173,0.0,0.6555183946488294,0.0,0.0,0.0
0,0,0.1111111111111111,14,1,0,0.41462427069467656,0,0,13,7,7,0.3553239912967281,1,0,0,1,0,1,0.05660377358490565,0,0.0,0.23076923076923078,0.24444444444444446,0.15384615384615385,0.7407407407407408,0.0,0.0,0.2608695652173913,0.36363636363636365,0.15000000000000002,0.5913978494623655,0.0,0.2093023255813954,0.0,0.12417437252311753,1,0.23076923076923078,0.2608695652173913,0.0,0.4916387959866221,0.0,0.0,0.0
0,0,0.3333333333333333,7,1,0,0.932904609063022,0,21,26,11,11,0.8525124119544636,0,0,0,1,0,0,0.037735849056603765,0,0.0,0.19230769230769232,0.15555555555555556,0.19230769230769232,0.7777777777777778,0.0,0.0,0.21739130434782608,0.15151515151515152,0.25,0.8494623655913978,0.0,0.0,0.7555555555555555,0.5785997357992074,2,0.19230769230769232,0.21739130434782608,0.0,0.4096989966555184,0.0,0.0,0.0
0,11,0.1111111111111111,16,0,0,0.45349529607230243,0,22,27,9,9,0.331458947105157,0,0,0,1,0,0,0.18867924528301888,0,0.0,0.19230769230769232,0.26666666666666666,0.19230769230769232,0.5608465608465608,0.0,0.0,0.21739130434782608,0.30303030303030304,0.25,0.5913978494623655,0.0,0.2093023255813954,0.0,0.12417437252311753,0,0.19230769230769232,0.21739130434782608,0.0,0.4096989966555184,0.0,0.0,0.0
0,0,0.1111111111111111,11,1,0,0.45349529607230243,0,0,13,5,5,0.45211000385143385,1,0,0,1,0,0,0.018867924528301883,0,0.0,0.2692307692307693,0.2,0.2692307692307693,0.6878306878306879,0.0,0.0,0.34782608695652173,0.30303030303030304,0.4,0.7311827956989246,0.0,0.9186046511627907,0.7999999999999999,0.0,2,0.2692307692307693,0.34782608695652173,0.0,0.617056856187291,0.0,0.0,0.0
1,3,0.1111111111111111,10,1,2,0.45349529607230243,0,0,2,4,3,0.4640425259472196,0,0,0,1,0,0,0.4150943396226415,0,0.0,0.23076923076923078,0.22222222222222224,0.0,0.0,0.0,0.0,0.2608695652173913,0.18181818181818182,0.0,0.0,0.0,0.5581395348837211,0.28888888888888886,0.7727873183619551,0,0.23076923076923078,0.2608695652173913,0.0,0.4916387959866221,0.0,0.0,0.0
0,11,0.1111111111111111,7,1,14,0.44053828761309366,0,2,2,2,2,0.7994789804176385,1,0,0,1,0,0,0.18867924528301888,0,0.0,0.23076923076923078,0.2,0.19230769230769232,0.6878306878306879,0.0,0.2631578947368421,0.4782608695652174,0.3939393939393939,0.5,0.6935483870967741,0.0,0.5581395348837211,0.28888888888888886,0.7727873183619551,0,0.23076923076923078,0.7414187643020596,0.2631578947368421,0.7090301003344481,0.0,0.1825127334465195,0.6935483870967741
0,7,0.1111111111111111,11,1,0,0.5960223891235974,0,22,27,7,10,0.5939744332124413,1,0,0,1,0,0,0.018867924528301883,0,0.0,0.3076923076923077,0.17777777777777778,0.3076923076923077,0.7883597883597885,0.0,0.0,0.34782608695652173,0.24242424242424243,0.4,0.8010752688172043,0.0,0.2093023255813954,0.0,0.12417437252311753,2,0.3076923076923077,0.34782608695652173,0.0,0.6555183946488294,0.0,0.0,0.0
